Datetime,AAPL,GOOG,MSFT
2024-11-21 20:16:00+00:00,229.28500366210938,168.86000061035156,413.68499755859375
2024-11-21 20:17:00+00:00,229.29750061035156,168.90499877929688,413.6650085449219
2024-11-21 20:18:00+00:00,229.2550048828125,168.95179748535156,413.6000061035156
2024-11-21 20:19:00+00:00,229.22999572753906,168.95010375976562,413.7799987792969
2024-11-21 20:20:00+00:00,229.1750030517578,168.89999389648438,413.6000061035156
2024-11-21 20:21:00+00:00,229.2050018310547,168.9324951171875,413.8800048828125
2024-11-21 20:22:00+00:00,229.27000427246094,168.7899932861328,413.94000244140625
2024-11-21 20:23:00+00:00,229.1300048828125,168.61000061035156,413.8299865722656
2024-11-21 20:24:00+00:00,229.13369750976562,168.4600067138672,413.7900085449219
2024-11-21 20:25:00+00:00,229.10009765625,168.45989990234375,413.7200012207031
2024-11-21 20:26:00+00:00,229.0802001953125,168.39500427246094,413.67999267578125
2024-11-21 20:27:00+00:00,229.0399932861328,168.47000122070312,413.7898864746094
2024-11-21 20:28:00+00:00,229.25,168.52999877929688,413.776611328125
2024-11-21 20:29:00+00:00,229.27000427246094,168.80999755859375,413.760009765625
2024-11-21 20:30:00+00:00,229.25,168.8699951171875,413.6300048828125
2024-11-21 20:31:00+00:00,229.25,168.9868927001953,413.614990234375
2024-11-21 20:32:00+00:00,229.22000122070312,168.85000610351562,413.57000732421875
2024-11-21 20:33:00+00:00,229.1645050048828,168.82369995117188,413.5899963378906
2024-11-21 20:34:00+00:00,229.1259002685547,168.82000732421875,413.4599914550781
2024-11-21 20:35:00+00:00,229.06500244140625,168.97000122070312,413.4750061035156
2024-11-21 20:36:00+00:00,229.1199951171875,169.05999755859375,413.6600036621094
2024-11-21 20:37:00+00:00,228.99710083007812,169.11000061035156,413.6099853515625
2024-11-21 20:38:00+00:00,228.8000030517578,169.0800018310547,413.3663024902344
2024-11-21 20:39:00+00:00,228.8249969482422,169.11000061035156,413.45001220703125
2024-11-21 20:40:00+00:00,228.75999450683594,169.0,413.510009765625
2024-11-21 20:41:00+00:00,228.66000366210938,168.82000732421875,413.2650146484375
2024-11-21 20:42:00+00:00,228.66470336914062,168.93499755859375,413.4276123046875
2024-11-21 20:43:00+00:00,228.61000061035156,169.05999755859375,413.4700012207031
2024-11-21 20:44:00+00:00,228.77999877929688,169.27499389648438,413.70001220703125
2024-11-21 20:45:00+00:00,228.75990295410156,169.24000549316406,413.8550109863281
2024-11-21 20:46:00+00:00,228.75999450683594,169.18789672851562,413.6499938964844
2024-11-21 20:47:00+00:00,228.77999877929688,169.19000244140625,413.760009765625
2024-11-21 20:48:00+00:00,228.8699951171875,169.4199981689453,413.875
2024-11-21 20:49:00+00:00,228.80999755859375,169.5,414.05999755859375
2024-11-21 20:50:00+00:00,228.77000427246094,169.5,414.2200012207031
2024-11-21 20:51:00+00:00,228.6186065673828,169.56500244140625,414.25
2024-11-21 20:52:00+00:00,228.52999877929688,169.63999938964844,414.2250061035156
2024-11-21 20:53:00+00:00,228.4499969482422,169.51080322265625,414.125
2024-11-21 20:54:00+00:00,228.4199981689453,169.26409912109375,414.1050109863281
2024-11-21 20:55:00+00:00,228.375,169.1699981689453,413.1600036621094
2024-11-21 20:56:00+00:00,228.46499633789062,169.25999450683594,413.32000732421875
2024-11-21 20:57:00+00:00,228.4499969482422,169.2624053955078,413.2699890136719
2024-11-21 20:58:00+00:00,228.4799041748047,169.3699951171875,413.0899963378906
2024-11-21 20:59:00+00:00,228.50999450683594,169.25,412.82501220703125
